datetime,open,high,low,close,volume,Close_time,Quote_asset_volume,Number_of_trades,Taker_buy_base_asset_volume,Taker_buy_quote_asset_volume,Ignore
2020-12-11,0.4753,0.4887,0.4553,0.464,4646634.89,1607731199999,2189651.18809700,10879,2075937.40000000,977555.60629700,0
2020-12-12,0.4638,0.489,0.4615,0.4824,2323522.99,1607817599999,1105174.93761100,6185,1270515.54000000,604827.31847300,0
2020-12-13,0.4826,0.495,0.4746,0.4803,2241273.48,1607903999999,1075809.32591200,5291,1102791.19000000,529590.20150500,0
2020-12-14,0.4807,0.4817,0.4691,0.4728,2099309.1,1607990399999,997669.85972600,4984,1023773.66000000,487008.87979300,0
2020-12-15,0.4726,0.4796,0.4666,0.4796,1253793.53,1608076799999,592256.37753700,3273,649175.07000000,306954.57300900,0
2020-12-16,0.4796,0.5342,0.4787,0.5054,9022569.18,1608163199999,4633654.74210000,16839,4002627.10000000,2050184.30435100,0
2020-12-17,0.505,0.5355,0.4713,0.484,9729016.77,1608249599999,4956391.40956600,19503,4079318.01000000,2071047.95830700,0
2020-12-18,0.4841,0.5368,0.4789,0.5326,7392548.64,1608335999999,3813277.37372400,15633,2927688.14000000,1509431.24577400,0
2020-12-19,0.5322,0.5446,0.5244,0.5378,2951208.22,1608422399999,1582630.10356800,8257,1417851.50000000,760458.66449100,0
2020-12-20,0.5378,0.5378,0.4785,0.4888,6517073.45,1608508799999,3301407.11196700,13353,3856981.82000000,1951036.28290500,0
2020-12-21,0.4889,0.5202,0.4467,0.4679,9520434.75,1608595199999,4644833.02128000,17743,5256671.80000000,2567655.91151900,0
2020-12-22,0.4675,0.5092,0.4611,0.5087,6444602.44,1608681599999,3144934.70072300,14701,2575955.80000000,1260029.63573700,0
2020-12-23,0.5087,0.5136,0.4516,0.4595,5011117.86,1608767999999,2418817.90317600,15146,2223351.58000000,1073833.06830700,0
2020-12-24,0.4595,0.5366,0.45,0.5186,14694100.81,1608854399999,7391202.91587600,29617,5452863.96000000,2747800.55466700,0
2020-12-25,0.5186,0.564,0.5134,0.5387,5323966.38,1608940799999,2886457.65342700,12950,2516446.12000000,1362914.64518100,0
2020-12-26,0.5385,0.5739,0.5378,0.5413,5939375.85,1609027199999,3293603.06645500,13586,2700122.82000000,1495776.12262400,0
2020-12-27,0.5414,0.5705,0.5244,0.5518,9430101.23,1609113599999,5190229.65587600,20753,3810929.82000000,2095167.82119000,0
2020-12-28,0.5518,0.6545,0.547,0.6195,15349877.8,1609199999999,9477813.40463100,32997,6764630.68000000,4182180.63658400,0
2020-12-29,0.6197,0.7,0.6054,0.648,14580067.93,1609286399999,9318950.96096900,31750,6752910.11000000,4301506.03059500,0
2020-12-30,0.6481,0.709,0.6419,0.6675,10848092.77,1609372799999,7343455.38077800,25960,4452685.81000000,3013092.50657000,0
2020-12-31,0.6675,0.6898,0.6268,0.654,5728195.99,1609459199999,3734033.96599600,16883,2813555.74000000,1831321.99547400,0
2021-01-01,0.6539,0.6737,0.6298,0.648,4478724.25,1609545599999,2902700.77433400,14316,2224266.63000000,1440528.60728300,0
2021-01-02,0.6477,0.6478,0.615,0.6299,4138788.46,1609631999999,2613120.45882000,15192,1986756.30000000,1254263.22617000,0
2021-01-03,0.6302,0.6784,0.6245,0.6583,10490641.11,1609718399999,6879124.72747200,26223,5557335.19000000,3635927.47747400,0
2021-01-04,0.6586,0.7221,0.6294,0.6672,16107163.9,1609804799999,10879050.04309800,38322,6491497.72000000,4367956.35784500,0
2021-01-05,0.6682,0.7185,0.6454,0.7143,12962229.05,1609891199999,8912089.34347200,28227,4745805.53000000,3264816.29373200,0
2021-01-06,0.7144,0.7216,0.6986,0.7135,5367868.4,1609977599999,3807661.88627500,15484,2454316.66000000,1741851.94145500,0
2021-01-07,0.7135,0.9565,0.7075,0.8572,25856425.52,1610063999999,21747824.12195300,53579,11012999.57000000,9277997.23399600,0
2021-01-08,0.8572,0.897,0.825,0.8479,11787310.07,1610150399999,10074491.40088600,29190,5798152.21000000,4939841.47735700,0
2021-01-09,0.8484,0.85,0.798,0.8137,5982533.56,1610236799999,4917896.87938600,17005,2876759.50000000,2363707.03928200,0
2021-01-10,0.8136,0.8871,0.8108,0.8435,11112482.9,1610323199999,9484358.53924200,31342,5569872.66000000,4752694.50725000,0
2021-01-11,0.8436,0.8446,0.6974,0.7371,16830825.06,1610409599999,12994347.02739000,44094,7953774.09000000,6135008.24964400,0
2021-01-12,0.7374,0.8393,0.7123,0.7481,12796741.25,1610495999999,9961767.54911500,25704,5768318.62000000,4479871.79210200,0
2021-01-13,0.7472,0.8483,0.7218,0.8213,10642760.25,1610582399999,8482358.70197000,22645,5094801.96000000,4052922.82462600,0
2021-01-14,0.8213,0.9038,0.8042,0.8326,12660847.46,1610668799999,10946886.48451400,24066,6375916.74000000,5518919.68998400,0
2021-01-15,0.8332,0.8537,0.757,0.792,7596047.54,1610755199999,6076076.29053000,20889,3715199.28000000,2973871.35045800,0
2021-01-16,0.7922,0.8142,0.7561,0.7605,5165627.88,1610841599999,4082474.98911000,15574,2446090.24000000,1936200.04168800,0
2021-01-17,0.7594,0.8293,0.7476,0.8074,9156754.41,1610927999999,7216445.74901500,22386,4054897.88000000,3191941.84088900,0
2021-01-18,0.8075,0.8205,0.7887,0.801,4110835.89,1611014399999,3300204.36998800,11545,2000123.19000000,1607232.77327100,0
2021-01-19,0.8009,1.0031,0.7925,0.9102,23354170.04,1611100799999,21476258.92961600,48262,10007616.20000000,9145187.99383900,0
2021-01-20,0.9113,0.9401,0.8663,0.9033,8122580.75,1611187199999,7369980.00103100,21336,3421892.83000000,3098785.48382600,0
2021-01-21,0.9041,0.9061,0.7929,0.7933,6464858.73,1611273599999,5439030.92836300,20154,2629298.47000000,2212514.33479400,0
2021-01-22,0.7941,0.8635,0.7702,0.8122,8413795.22,1611359999999,6917617.32316700,20951,4231124.23000000,3484584.54264800,0
2021-01-23,0.8121,0.9025,0.8047,0.9023,6505711.09,1611446399999,5497216.28049700,17902,3484074.52000000,2947617.75721400,0
2021-01-24,0.9025,0.9235,0.8569,0.9076,8293572.38,1611532799999,7319177.22617800,21217,4090568.12000000,3610251.18984200,0
2021-01-25,0.9076,0.942,0.8682,0.8697,7606952.61,1611619199999,6923059.10462600,23570,3470981.56000000,3164799.66480700,0
2021-01-26,0.8699,1.37,0.8651,1.264,80404308.92,1611705599999,94442047.58429100,179179,39461336.17000000,46326582.12272100,0
2021-01-27,1.2647,1.295,1.1066,1.1204,38276533.93,1611791999999,44887189.84243800,99008,19616905.41000000,23010312.83618400,0
2021-01-28,1.1206,1.585,1.1087,1.4528,60659454.69,1611878399999,86599758.76764000,224741,27669732.84000000,39478437.16628000,0
2021-01-29,1.4525,1.71,1.447,1.4736,39120384.66,1611964799999,60919131.16357600,170132,16278034.73000000,25349186.99813200,0
2021-01-30,1.4742,1.5797,1.3993,1.4347,21660315.62,1612051199999,31915599.93306700,74808,9465031.04000000,13938581.73470900,0
2021-01-31,1.4346,1.54,1.3676,1.458,25029885.1,1612137599999,36472333.30706600,91252,11342008.35000000,16528068.51189000,0
2021-02-01,1.4578,1.94,1.416,1.7999,38334820.93,1612223999999,62456940.16767800,138751,17931960.32000000,29222807.75893700,0
2021-02-02,1.7999,2.3569,1.7988,2.3569,38910424.65,1612310399999,80087078.92182300,169869,18682637.19000000,38469800.25299400,0
2021-02-03,2.3555,2.5,2.01,2.1114,41685641.82,1612396799999,93051122.87406100,195032,20768483.22000000,46280418.84633400,0
