datetime,open,high,low,close,volume,Close_time,Quote_asset_volume,Number_of_trades,Taker_buy_base_asset_volume,Taker_buy_quote_asset_volume,Ignore
2018-02-03,923.67,998.0,851.0,971.0,160037.88129,1517702399999,150132852.16983070,277958,81177.46937000,76165426.97083700,0
2018-02-04,971.0,975.0,789.0,823.56,186446.0316,1517788799999,163419119.01139310,291397,85023.08997000,74574008.44710110,0
2018-02-05,821.6,862.47,634.94,697.92,365516.52899,1517875199999,270801309.65419200,430516,172545.91147000,127791783.26703600,0
2018-02-06,697.93,798.0,570.1,779.25,648944.4204,1517961599999,435291131.04547760,685832,322992.49713000,216518421.16199930,0
2018-02-07,779.99,849.0,714.18,754.0,356403.4441,1518047999999,282259408.68782730,394597,175794.37713000,139230064.66501170,0
2018-02-08,753.19,786.93,751.0,781.66,10516.2619,1518134399999,8110366.54793310,8507,5608.73717000,4322984.75567100,0
2018-02-09,781.66,882.2,781.66,877.0,95447.67289,1518220799999,81316368.02043540,196544,48219.20627000,41065080.69212890,0
2018-02-10,876.3,911.2,800.0,851.15,214818.06768,1518307199999,184921264.97540710,342039,106790.73578000,91838495.01903430,0
2018-02-11,851.15,857.0,768.28,808.99,189323.408,1518393599999,154647315.01899800,318895,93816.64268000,76606662.62607830,0
2018-02-12,808.58,877.56,807.46,866.66,143586.93121,1518479999999,122610007.85699210,300970,71318.44048000,60931441.31271000,0
2018-02-13,866.39,871.0,820.0,841.57,110305.93537,1518566399999,92966057.37655680,234604,52069.10892000,43902195.12344390,0
2018-02-14,841.57,924.99,841.3,919.09,150342.85558,1518652799999,133514830.89704840,297425,77859.33104000,69115076.36949150,0
2018-02-15,919.09,946.66,895.59,924.55,155637.78524,1518739199999,143817533.14156030,308893,75296.76352000,69608824.82704310,0
2018-02-16,924.55,948.48,901.36,938.67,115540.16349,1518825599999,107292023.64323890,247188,58076.47841000,53965172.15576340,0
2018-02-17,938.6,974.0,933.48,969.99,110091.03618,1518911999999,105637458.53230330,224139,55838.89511000,53589187.40533720,0
2018-02-18,969.99,978.5,897.0,911.0,160129.79518,1518998399999,149501060.85399620,287445,76779.45418000,71653112.03809310,0
2018-02-19,911.0,956.22,906.04,938.11,80099.49534,1519084799999,75083849.37544660,188985,39939.92617000,37449846.39561810,0
2018-02-20,939.17,961.0,873.0,882.99,120056.67502,1519171199999,111258169.98269990,225795,51589.65011000,47882656.04060700,0
2018-02-21,882.99,908.88,812.87,835.89,176200.55151,1519257599999,151739402.98468700,324214,87081.74410000,75003256.84745940,0
2018-02-22,836.35,871.96,786.6,801.49,137561.85113,1519343999999,112939926.71690960,265430,66047.98885000,54235297.72227190,0
2018-02-23,801.47,885.0,785.99,851.6,154507.41338,1519430399999,130147658.00644790,283445,78138.49259000,65812197.02366920,0
2018-02-24,851.59,875.0,805.0,833.94,89311.5794,1519516799999,75082869.27221530,180745,42475.83266000,35742853.26644500,0
2018-02-25,833.92,849.5,813.18,841.19,59431.26474,1519603199999,49520472.19407260,134040,30059.73273000,25066747.78495790,0
2018-02-26,841.46,882.0,833.0,867.98,74911.4656,1519689599999,64498089.20357200,135463,40273.49778000,34652951.89291830,0
2018-02-27,867.98,897.49,860.69,870.11,63487.68425,1519775999999,55793476.98017200,113151,31371.55804000,27569970.85346770,0
2018-02-28,871.84,891.0,850.3,853.5,53620.45209,1519862399999,46744924.41977600,102553,27052.02562000,23576664.62001030,0
2018-03-01,853.5,879.96,848.65,870.63,43785.00503,1519948799999,37976139.75173690,89476,22585.28400000,19603857.33727670,0
2018-03-02,870.63,876.22,850.0,856.28,39436.26006,1520035199999,34068626.38325950,77178,18068.41456000,15614620.31652370,0
2018-03-03,856.27,870.78,852.3,856.02,34170.2942,1520121599999,29487108.37488000,65375,15376.67570000,13272220.34219830,0
2018-03-04,856.51,868.0,836.24,866.66,29735.01829,1520207999999,25364732.86436440,64562,15317.96521000,13061032.86512280,0
2018-03-05,866.61,871.75,847.2,849.84,30567.79813,1520294399999,26391332.15467580,61568,12799.98986000,11065449.08685750,0
2018-03-06,849.81,853.18,803.01,813.11,48658.06883,1520380799999,40340972.83291270,90220,22191.73389000,18401910.62372530,0
2018-03-07,813.31,826.2,718.4,749.9,109013.2838,1520467199999,83030975.90436890,157657,48470.06648000,36781464.41114630,0
